Time (s),X-Axis (m/s2),Y- Axis (m/s2),Z-Axis (m/s2)
1.0128479,-0.2279910997897504,-0.24931655570211575,0.2530840297933269,
1.017883301,-0.9312942470193004,0.11465808356330776,0.29249407930341154,
1.022888183,-0.7067297335529403,0.12621133013189656,0.48681508766147924,
1.027893066,-0.8297026344986023,0.3097459195742669,0.3473133982541834,
1.032897949,-0.6331224591613819,0.40676890362816387,0.023114390478346722,
1.037933349,0.05662459126464453,0.21048592368378038,0.0031716881639273775,
1.042938232,-0.037061166832034365,0.336943426447025,-0.1966691924376081,
1.047943115,0.8399189376281225,-0.07904145024862963,-0.3641957055125865,
1.052978515,0.666197845414998,-0.12260816019890441,-0.4407462128475692,
1.057983398,0.7723747802382486,-0.2283355515966239,-0.22044364996555543,
1.062988281,0.6332196484093489,-0.46039060924604946,0.024755919871305654,
1.068023681,0.08520120700872913,-0.3051044795843403,-0.014667920352955444,
1.073028564,-0.10997624142426671,-0.20961092741747223,0.06296048793638565,
1.078033447,-0.5534106806394135,-0.03552321459022778,0.23233860519285854,
1.08303833,-0.8392007124802807,0.18609558848406849,0.39463553259178685,
1.08807373,-0.5468732652967246,0.14887647078725408,0.5034159456046795,
1.093078613,-0.8014146278623797,0.444711528192304,0.17288656507749361,
1.098083496,-0.053106799946153804,0.28874041396009353,-0.11451057215675511,
1.103118896,-0.01567879933192301,0.29802113976182554,-0.2141914655379041,
1.108123779,0.3532894800657116,0.16947159930946043,-0.38204653180532333,
1.113128662,0.8131857832713193,-0.19003307211493237,-0.3477758973192587,
1.118164062,0.5509514586483055,-0.16544198503569518,-0.316526381917907,
1.123168945,0.7682880223873945,-0.38708991615355615,-0.07317960162807563,
1.128173828,0.4211855936911656,-0.4131021087040949,-0.054710673489960504,
1.133178711,-0.009731212547067547,-0.246204343213277,-0.005462874729468381,
1.138214111,-0.15143731378765402,-0.22186581832062124,0.1239622197476753,
1.143218994,-0.8049389135301233,0.10214601721850336,0.3251829593918903,
1.148223877,-0.6611874589490987,0.15259083721230304,0.5187157034510123,
1.153259277,-0.716657486690529,0.29828116586359243,0.3632635783858098,
1.15826416,-0.5675764776336731,0.4244159483158736,0.009043479896147871,
1.163269043,0.12054819289306146,0.23610258287144958,-0.0387246887393317,
1.168304443,0.01599421837694917,0.31529808192216,-0.17463209474146535,
1.173309326,0.7693627575140594,-0.021662901649772692,-0.3312462031369223,
1.178314209,0.6671991903862475,-0.14948364163231886,-0.4622747945407879,
1.183319092,0.754023024183998,-0.2747382804933558,-0.2855424918826303,
1.188354492,0.6530231068471984,-0.461123632207185,0.012899014306395729,
1.193359375,0.10869778235275884,-0.3497460737344973,0.021806027851366594,
1.198364258,-0.1199021256802929,-0.21083933945634747,0.0365976543123433,
1.203399658,-0.5345325403879844,-0.09206014344007762,0.19974931485612463,
1.208404541,-0.8796523994978875,0.1696013969666872,0.32643763547864973,
1.213409424,-0.6098742633483101,0.13759762147959975,0.5235524521329198,
1.218444824,-0.8001064419286481,0.3935497768711791,0.3268986023313359,
1.223449707,-0.19187958713666847,0.33974216524694256,0.0661575537400687,
1.22845459,0.01695531466566519,0.29669607594755476,-0.09264280466419506,
1.233459472,0.3047019470450322,0.2526766849767945,-0.39589158748135606,
1.238494873,0.8719964209172758,-0.1292185152998151,-0.4297259652975849,
1.243499756,0.6229023125150707,-0.10719561302110137,-0.433795420675568,
1.248504639,0.7798770257933065,-0.35008754510438145,-0.16699483263420434,
1.253540039,0.43237330032214527,-0.42180587592725516,-0.04166471376361347,
1.258544922,-0.07165507067978377,-0.22443200542930342,0.052862076645359246,
1.263549805,-0.16458724013757703,-0.22935029184344202,0.22042686834753744,
1.268585205,-0.8077928389850617,0.0999914462127478,0.27977167045928,
1.273590088,-0.6826234313442994,0.1048955007201986,0.401942336367424,
1.278594971,-0.6495289208566896,0.2563040958886589,0.3234703730001892,
1.283599853,-0.6096377851228516,0.40232110874217675,0.025097099181401378,
1.288635254,0.13477512346421866,0.23184223855624175,-0.0392973206548789,
1.293640137,0.006306426896374923,0.3099610955324934,-0.13486803230515312,
1.298645019,0.7405431883921,0.016218388144745077,-0.2802699141253725,
1.30368042,0.72460007805743,-0.17089980120295323,-0.371701282862798,
1.308685303,0.625639535102194,-0.22291368861861294,-0.29927753019648845,
1.313690185,0.6594960030817553,-0.52884364620739,-0.02872866478219077,
1.318725586,-0.037442260034595776,-0.346463588840912,0.013406228330497372,
1.323730469,-0.1506203119339266,-0.2561015351352296,0.11797595922689791,
1.328735351,-0.4844122651721413,-0.11102136482693403,0.2571981501940183,
1.333770752,-0.8529594996377131,0.22147343548220277,0.3819670162489647,
1.338775635,-0.4850897676789205,0.18099954916701222,0.5009349411241718,
1.343780517,-0.6964458375806364,0.4723264948023598,0.14601162477433743,
1.348815918,-0.14918547865825915,0.3912767231856389,-0.11878640330553006,
1.353820801,0.15455298426089267,0.3225916910485118,-0.12758527498817407,
1.358825683,0.23855937959621415,0.26190636065130946,-0.35490025124053926,
1.363830566,0.9838040466457214,-0.15822393491645137,-0.4505583845861814,
1.368865967,0.672126245129077,-0.18978715574566074,-0.3987523717314452,
1.373870849,0.7962703320407617,-0.3395372441277793,-0.1849198661351561,
1.378875732,0.4742110898513594,-0.46507461952097273,-0.06749155697062492,
1.383911133,-0.15883913593141252,-0.20542151202302783,-3.677572952499597E-4,
1.388916015,-0.21709816421388006,-0.28118291274342155,0.24295530588255004,
1.393920898,-0.8459685704336041,0.05278804480526311,0.2997109243935401,
1.398925781,-0.8070238797843833,0.09585592412546085,0.3642682512335821,
1.403961181,-0.6053969358587566,0.19543473930036903,0.35653911270561567,
1.408966064,-0.7160680369682554,0.4187623422215445,0.09369076282074254,
1.413970947,0.1224214493316457,0.20667735424598632,0.03089743447534403,
1.419006347,0.030896143840316553,0.2936744029280387,-0.12083869304472478,
1.42401123,0.6280494346035033,0.05106501062368096,-0.30544780990452985,
1.429016113,0.8318829070578027,-0.15643803056355488,-0.3363016072986239,
1.434020996,0.5563388451774922,-0.12706692835709354,-0.2422224381826491,
1.439056396,0.7687649237982438,-0.47897287862317484,0.028402225235130696,
1.444061279,0.055722388257345046,-0.3046504708672888,-0.013667379968145432,
1.449066162,-0.12206027298787397,-0.19583219310008104,-0.026253728193266324,
1.454101562,-0.3351482183902992,-0.12219309823006519,0.178191353382887,
1.459106445,-0.8542147661184893,0.19146671282219785,0.3340814030188096,
1.464111328,-0.47269066055104153,0.07464553822650899,0.46838816929004773,
1.469146728,-0.6731110245345833,0.36425744620620826,0.2961704963695382,
1.474151611,-0.3354614758776666,0.3795041014962166,0.016672725220630562,
1.479156494,0.2085473232041167,0.257643808540724,-0.14563398779224557,
1.484191894,0.04808785856329337,0.29421319136382884,-0.39422935820254645,
1.489196777,0.8869810290381348,-0.140032278940188,-0.4034938381245372,
1.49420166,0.5180442958867578,-0.16758002237090075,-0.3189620626871298,
1.499206543,0.6327948117094062,-0.30452300227172024,-0.10578000171220386,
1.504241943,0.48516651343002504,-0.48304711275487655,0.04562502206773689,
1.509246826,-0.19414217988097998,-0.13935517067265124,-0.05926414250206047,
1.514251709,-0.113175072029784,-0.253219976381871,0.09049151802960165,
1.519287109,-0.7417607607488272,0.0885617142070032,0.24668520661118132,
1.524291992,-0.8213382960990618,0.23365454714685185,0.3505830285701951,
1.529296875,-0.4980984689104995,0.22522930177998113,0.3245215986374061,
1.534332275,-0.7164231110658996,0.44450228908023526,0.09872860703492488,
1.539337158,0.16044305411603027,0.17556032735793892,0.02917819812793991,
1.544342041,0.07854975579282422,0.18641994157385078,-0.14521212899764807,
1.549346924,0.5436015233842594,-2.659022096693775E-4,-0.44369655866686847,
1.554382324,0.9079769218324076,-0.2932669209864862,-0.4162487508397448,
1.559387207,0.49845184996592606,-0.15799000163293897,-0.27170749676554584,
1.56439209,0.8431218315352409,-0.4903202239626001,0.0814377135250633,
1.56942749,0.11520791444694273,-0.30606233151383044,0.07663698722630063,
1.574432373,-0.07637614891119582,-0.15865601755481507,0.07662941399979051,
1.579437256,-0.3388352941289567,-0.1116049898251017,0.2107053866685824,
1.584472656,-0.9376087626469154,0.2650617112649183,0.3045628444911159,
1.589477539,-0.6313370101175324,0.20438335338693392,0.47540076387414276,
1.594482422,-0.6908606237190259,0.3952693780220464,0.26540361891181424,
1.599487305,-0.4205229716314708,0.4024093500738868,0.022698871691951374,
1.604522705,0.25159431800732335,0.17060912068410872,-0.0565357268651889,
1.609527588,0.05187359893710869,0.2533207926410377,-0.34594879633590114,
1.614532471,0.878510597899687,-0.1727461979184195,-0.466370853474971,
1.619567871,0.5629891423822496,-0.2148082864597356,-0.4075815460612268,
1.624572754,0.6112799857807998,-0.2771933088552885,-0.14984453372398143,
1.629577637,0.5771343401871398,-0.5128923423967304,0.07740220505206485,
1.634613037,-0.17610991066278814,-0.165147858292384,-0.007035755489598117,
1.63961792,-0.08342943243648049,-0.27960363819640754,0.09780157138957152,
1.644622803,-0.6662430576679343,0.042552441005373254,0.24104643289290723,
1.649627685,-0.8394519656655975,0.2370692965542993,0.3824611697518258,
1.654663086,-0.5049355959699781,0.2509469411496905,0.3940792873639607,
1.659667969,-0.7295588283384825,0.5091315763572517,0.11606909395366855,
1.664672851,0.07715615998546399,0.3057915892108021,-0.008658396712065156,
1.669708252,0.1632385998633712,0.24654977527489308,-0.06821822127590213,
1.674713135,0.40065923926569696,0.1512681405324141,-0.40892028014572174,
1.679718017,0.9372754382875577,-0.27737415944906907,-0.4612182553665774,
1.684753418,0.3916416396925461,-0.17402335099675525,-0.351726069137012,
1.689758301,0.736616534410287,-0.5203710245474049,-0.028561031090859557,
1.694763183,0.14300416502822955,-0.38564496416917393,0.030788870439812377,
1.699768066,-0.17672215625866639,-0.16678013149158843,0.0016452565080998793,
1.704803467,-0.27162674844443313,-0.1698254723807704,0.22157987708147991,
1.709808349,-0.8934244456305466,0.26829001272038333,0.41668040557143393,
1.714813232,-0.6113093807231873,0.18589665861380666,0.5057320197696472,
1.719848633,-0.5656588327035499,0.33067533470354604,0.26093327206571776,
1.724853515,-0.49466573803783986,0.4081926115128365,-0.0747250620349258,
1.729858398,0.3340159447259781,0.13310926499151954,-0.11723854572169065,
1.734893799,0.06226890812453251,0.22332090808696492,-0.29491388345235253,
1.739898681,0.8868268452496261,-0.15653614462417842,-0.42745942707438206,
1.744903564,0.7266978043247009,-0.27845157194934167,-0.3036618775970057,
1.749908447,0.5526350989285107,-0.261066921621973,-0.1337498145776046,
1.754943847,0.6757750713303087,-0.5440464083913295,0.007917140525416366,
1.75994873,-0.17954595856075312,-0.13069611108806356,-0.060707303204666885,
1.764953613,-0.10533110278610253,-0.16009888105795156,0.08933698946751645,
1.769989014,-0.524804433010132,0.03664257484113875,0.34537095876151314,
1.774993896,-0.8469675698456056,0.2534107395604117,0.46400428654046055,
1.779998779,-0.3941023761889845,0.14335359164832973,0.38843975735736846,
1.78503418,-0.7079332681386876,0.4058205686311638,0.09048813401089476,
1.790039062,-0.08366839185470015,0.2806012791236814,-0.1019136920100342,
1.795043945,0.1858851107349899,0.1574400076739444,-0.12749042626427737,
1.800079346,0.2712910964004919,0.17000718192040587,-0.3931300363239219,
1.805084228,1.0100016271203935,-0.31602062165117495,-0.37579553296538754,
1.810089111,0.4459895829463149,-0.1551358332584396,-0.26808027402856005,
1.815124512,0.718803385107052,-0.409496850200501,-0.07081187547284806,
1.820129394,0.22644651667939159,-0.3716526559416504,0.04869717930922157,
1.825134277,-0.30725831400023673,-0.05789341381582069,0.03704123954112726,
1.83013916,-0.2266538191689394,-0.19571658652140655,0.26904949553915186,
1.83517456,-0.8785154381476515,0.23607809797037405,0.4220999479938215,
1.840179443,-0.6836595184868712,0.13905779087629888,0.4736784935513072,
1.845184326,-0.493302126508247,0.2568150803572884,0.23912345890354578,
1.850219726,-0.6455572285503477,0.45253458381708,-0.08643560787716338,
1.855224609,0.2995088070034718,0.1206946592411633,-0.13043999020798072,
1.860229492,0.03274669404027747,0.23062555161168063,-0.24033832029138458,
1.865234375,0.8344737224197221,-0.09513823058565407,-0.3818946796706077,
1.870269775,0.8361336654357776,-0.2848874399372736,-0.34573791170523616,
1.875274658,0.5827130846923722,-0.1876877839810689,-0.301492673114189,
1.880279541,0.7860435146288978,-0.5006629224973551,-0.04965361114760114,
1.885314941,-0.10475893829688182,-0.1438652989353848,0.002415782956919077,
1.890319824,-0.12785011938750546,-0.11127143836705677,0.11876612245928525,
1.895324707,-0.4681248220725044,-0.035379455381145064,0.3076227612486782,
1.90032959,-0.9414432170330036,0.28964077163258395,0.4089033847801926,
1.90536499,-0.45818387050140286,0.11679562511856645,0.39415151641790414,
1.910369873,-0.7400456315573724,0.39989401962610316,0.06825090063432329,
1.915374756,-0.2051346497771479,0.27394353601338217,-0.13885631074254137,
1.920410156,0.2419469676782817,0.0735859811544568,-0.06894637671903309,
1.925415039,0.13418257414262535,0.18145179273606615,-0.3079891326252265,
1.930419922,0.9941624655641004,-0.2800460853423967,-0.2731979467251812,
1.935455322,0.4486502849512803,-0.08421753233641738,-0.17451538863014499,
1.940460205,0.7285857553047743,-0.3470126977441339,-0.10129443981036601,
1.945465088,0.3453563972125694,-0.3848733417890582,-0.0618827198170428,
1.950500488,-0.2504360736361945,-0.05698314608749655,-0.03226984772863423,
1.955505371,-0.21566868312770565,-0.17775204421374724,0.21551712962959263,
