Time (s),X-Axis (m/s2),Y- Axis (m/s2),Z-Axis (m/s2)
0.341217041,0.4103910166899254,-0.4869120983621631,-4.0793660930790026,
0.346221924,-1.1062941202418097,-1.4985262607209808,-2.897660354931952,
0.351257324,0.5457386295878022,0.8410471554857146,5.939000622304439,
0.356262207,0.5840762552327419,0.601963700951071,0.627421200968551,
0.36126709,-1.4040524723763066,-0.6618982775203932,-3.9110513204751594,
0.36630249,1.3878053853802048,-0.010451239203813856,1.2017863850261226,
0.371307373,-0.1730564729458362,1.3419685984806993,3.227310455677148,
0.376342773,0.11055384508083105,-0.7747527579341913,-4.171716088583282,
0.381347656,-0.9535124903415853,-1.2863427336911037,-2.5903880075853754,
0.386352539,0.6143384452267319,0.8020049146096166,6.30165199627545,
0.391387939,0.2616245647751355,0.7507836191876933,-0.45002361782339,
0.396392822,-1.2099874575548917,-0.8435625577748453,-3.941744968477462,
0.401428223,1.2883088620810867,-0.0025478001261269867,2.3820044158430305,
0.406433106,-0.17219714861638064,1.4172366622428498,3.1065312670494247,
0.411468506,0.04036728110689547,-0.9424557873932198,-5.31412801370421,
0.416473389,-0.8545225813644837,-1.1466159971020762,-2.6692101258071186,
0.421478272,0.47901621225216306,0.8946334718495894,7.462507875916805,
0.426513672,0.21082527448923047,0.35945677747967153,-1.2930430156728057,
0.431518555,-0.7411298194711157,-0.8137651444225131,-3.315635584413245,
0.436553955,1.0274818866106075,0.48095809930573985,2.7794617473131544,
0.441558838,-0.02459652196151399,0.9708748778820926,1.4248633431630235,
0.446594238,-0.3395502644442112,-1.1520720703505756,-5.6117572746883315,
0.451599121,-0.694931227180369,-0.8469628320617115,-0.4173477142819153,
0.456604004,0.9035642955994548,1.2416191874756315,7.6167810082619685,
0.461639404,-0.10650647367668614,0.1831024788867559,-3.3454667949529258,
0.466644287,-0.5123292023788489,-0.6943627434530946,-3.009649803149841,
0.471679688,0.5267455248156709,0.578408731018774,3.4800975402926273,
0.47668457,0.3620214198525367,0.8534618480962699,0.34390469239035204,
0.481689453,-0.39799272739922065,-1.2709048379292351,-5.264097437493969,
0.486724854,-0.6114483811381266,-0.5378786554996378,1.8585096476610752,
0.491729736,0.7021987169644988,0.8453196341940394,6.305850686878861,
0.496765137,-0.606612608459651,-0.10903481998851916,-5.238888786434412,
0.50177002,0.13145796010727917,-0.7135584223970657,-1.3793678650850296,
0.50680542,0.4652493758983234,1.0514677152073482,5.0103362743382265,
0.511810303,0.4220041882186587,0.5021605002908789,-1.0770093008419188,
0.516815186,-0.7752262392688231,-1.3910572442985458,-5.868357928954786,
0.521850586,-0.45929231954005845,-0.23752841262633773,2.6775304537111717,
0.526855469,0.7798683904617033,0.9515422113051795,5.214265573906438,
0.531890869,-0.3663396626306374,-0.06429113329960501,-5.0740343182186,
0.536895752,0.3868843245829901,-0.601139937889684,-0.16529434910613017,
0.541931152,-0.08506041142735793,1.2160973270320028,4.677237176965097,
0.546936035,0.3839780380456137,0.2488666311568526,-2.739802055302923,
0.551940918,-0.692634464094759,-1.7105136286682683,-5.585860198929839,
0.556976318,-0.16528921190080725,0.03937718300288573,4.861035961949879,
0.561981201,0.8924756617293542,1.2017898323398093,4.216355625028654,
0.567016602,-1.0500575565540167,-0.37932741147190185,-5.4107533906020775,
0.572021484,0.48729770475678663,-0.7593213041775222,0.312315256268338,
0.577026367,0.010590116930429327,1.401759265251732,4.09973013470217,
0.582061768,0.6386356677630936,-0.09675665029861413,-3.2190440172382635,
0.58706665,-0.9773360946957752,-1.584802781176391,-4.448452987228111,
0.592102051,-0.01763547731912024,0.37362506021513653,5.878224914905012,
0.597106934,0.6466948408009539,0.9309679192658589,2.6014202639552595,
0.602111816,-1.068569420327987,-0.7855967583373129,-6.193216816179543,
0.607147217,0.9704862606126105,-0.2894515277635996,1.7970744962751155,
0.6121521,0.08302963349008832,1.5248230551328703,4.149805593113843,
0.6171875,0.3096732185108207,-0.4043725129249527,-4.264982185665176,
0.622192383,-1.1523957025350935,-1.3999262329962114,-4.0612899477508915,
0.627197266,0.3633007231281752,0.7858451464155323,6.3277746824242875,
0.632232666,0.9188754417837902,0.7052874452574258,1.1414677928144301,
0.637237549,-1.348810779385468,-0.5256137937940597,-4.819503988404707,
0.642272949,0.9665568452416258,-0.2557693553477485,1.856005695994985,
0.647277832,-0.14230628161919942,1.4694079532218005,3.2009666661709884,
0.652313232,0.34584735751714046,-0.7417465866413107,-4.7041924873757095,
0.657318115,-0.9855413522675377,-1.5529919958755478,-2.8363154156818178,
0.662353516,0.3205635002172199,0.7304213447058121,7.6659330190170465,
0.667358398,0.35796447204877596,0.60540641170215,-0.8793995808801132,
0.672363281,-1.0007622114234793,-0.6342417651695307,-5.068631969391591,
0.677398682,1.0994390589862166,-0.14156089260437454,3.4839616119867274,
0.682403564,0.023374489376473295,1.3079548991977497,2.6665027856831323,
0.687438965,-0.010023553030071353,-0.6487288540792999,-5.537818279265995,
0.692443848,-0.8163074166428071,-1.0552867942009403,-1.9134699554440457,
0.697479248,0.41189547293575435,0.9006558185454985,7.967502844238513,
0.702484131,0.3678220424111035,0.3795944790551484,-2.720138349609189,
0.707489014,-0.7725880691961172,-0.4758776394121309,-3.4096067734373516,
0.712524414,0.8816487829243562,0.216893103314046,3.4570191710938687,
0.717529297,0.013876155245735017,1.1484290334324871,1.4555079150000951,
0.722564697,-0.09041274767841198,-1.1900702498165092,-5.958823648468674,
0.72756958,-0.9457310770489796,-0.965459520165707,0.12094156950631063,
0.732574463,0.5669258805483164,0.7733355088674347,7.394287435292549,
0.737609863,-0.05211115103009695,0.16280903209394815,-3.692028547859711,
0.742614746,-0.28877144035532754,-0.7795550204185915,-2.560971471100269,
0.747650147,0.657703550840738,0.6979624289776272,4.229775069213535,
0.752655029,0.1124543445788404,0.9931477752133517,0.09514818037082806,
0.75769043,-0.3371727548056777,-1.277893889204318,-6.158378526015838,
0.762695313,-0.5378778522820422,-0.7235236074572047,1.6525574330935797,
0.767700195,0.8338334603618662,1.2675922468467355,6.9149048331936145,
0.772735596,-0.338499637960507,0.2613394224773895,-5.125144004538859,
0.777740479,-0.0811756869309056,-0.698814204205588,-1.6752738950373374,
0.782775879,0.35643396217402556,0.8085145546042796,4.41927795428263,
0.787780762,0.23343818536422048,0.5146583233709237,-0.6726342771988958,
0.792785645,-0.4510668345211236,-1.5419476577095121,-5.937509277227867,
0.797821045,-0.594532666835649,-0.23757423944885936,3.1527757813427066,
0.802825928,0.8421473040314809,0.9323527178159132,5.425907148511666,
0.807861328,-0.8834720981810653,-0.41675210309101907,-5.105831898378168,
0.812866211,0.36199673551764777,-0.7413728738790653,-0.8860204991712843,
0.817901611,0.43516623607036825,1.3222703532404978,4.659945807694223,
0.822906494,0.3136481255750446,0.2878333724361486,-1.7576390569696219,
0.827911377,-0.8178559136024643,-1.4916327161135818,-5.619905190888198,
0.832946777,-0.1811890277569715,0.1148847450778856,3.860801921508192,
0.83795166,1.115363719200673,1.0495860187185588,4.270416439550304,
0.842987061,-1.0383975012019617,-0.23293860690015222,-4.833129738984757,
0.847991943,0.6383615888821806,-0.49855791677012107,0.11744396271844437,
0.852996826,-0.0754069203005055,1.2636902876776528,4.156442963143506,
0.858032227,0.48554848719709565,-0.17273917610787848,-3.3939374263601954,
0.863037109,-0.9791271282110736,-1.545979426823802,-4.412159218431906,
0.86807251,0.03647368805614115,0.481295071822208,5.784676922129475,
0.873077393,0.889176509038663,0.8657855691765164,2.43656722129733,
0.878112793,-1.3764029333940697,-0.7247299430962872,-5.223768683899636,
0.883117676,0.7318732587534943,-0.5931994818207791,0.866041205224041,
0.888122559,0.16795710309654543,1.5710458832933778,3.6980331594917333,
0.893157959,0.4197538660709864,-0.21224288320904705,-3.3986535505316136,
0.898162842,-1.0221925126119609,-1.6331243846922376,-3.724489246675291,
0.903198242,0.21271473991043122,0.6835517617774602,6.097300692503517,
0.908203125,0.7198788231783451,0.6866729523907189,0.6276574485340639,
0.913208008,-1.379675554738574,-0.6152002123061759,-4.542930193516499,
0.918243408,1.3134470562091407,-0.10143751359494146,2.027460044405551,
0.923248291,0.008789871529812615,1.3994286024052975,3.2615188167744407,
0.928283691,0.18708560816135011,-0.5966192274507609,-4.469959751267948,
0.933288574,-1.17002145487717,-1.289404756960609,-3.154593289295608,
0.938293457,0.408562914223264,0.8646798077127631,6.830951833407264,
0.943328857,0.5796823626286112,0.31632880710771083,-0.549471931711689,
0.94833374,-1.070458211459611,-0.5245736730638324,-3.7014427797443514,
0.953338623,1.1164605792698112,0.1070744599864355,2.541677807454519,
0.958374023,-0.35182665377165107,1.2425321265828977,2.0965502537761154,
0.963378906,0.25867539573267917,-0.8734547674836808,-5.493865754010358,
0.968414307,-0.9231256013826068,-1.2791104936744446,-1.0527952399270366,
0.973419189,0.5160649485814146,0.7484157066229447,7.593017714308371,
0.978424072,0.1523661190213817,0.5240377410796064,-2.740075574647053,
0.983459473,-0.6327579836891447,-0.7299885571363145,-3.4561962019051427,
0.988464356,0.7789986911736843,0.2530208730409491,3.9062466517571357,
0.993499756,0.08114573028269745,1.0585812492140096,0.9529758370307088,
0.998504639,0.007458088132407947,-0.8482277740662933,-5.533407904594183,
1.003540039,-0.7889065763690737,-0.7207208911280354,-0.11716821820659662,
1.008544922,0.6119411451547411,0.8867655722538217,7.054397749653473,
1.013580322,-0.06972442762620717,0.203748395303057,-3.5636229135584716,
1.018585205,-0.5461237803822158,-0.6337908345388037,-2.2360667878780274,
1.023590088,0.7429715811629773,0.5770615706502085,3.223646569697578,
1.028625488,0.20172589774288194,1.0362586315201678,0.8186999706018125,
1.033630371,-0.2676598091494445,-1.4924042275963654,-5.9089926602373,
1.038665772,-0.9553754059133057,-0.7706323664520927,1.58392647727891,
1.043670654,0.9729311205818556,1.0230448880883252,5.973183662291878,
1.048675537,-0.42449934181576554,-0.014755007498088446,-4.237053656103997,
1.053710938,-0.11358628985886243,-0.9215940450609708,-0.8881902881644481,
1.05871582,0.4128663196754101,0.913762361607473,4.198517593687192,
1.063751221,0.33604256745907807,0.6658853775672284,-1.5789788938002467,
1.068756104,-0.6064833288452376,-1.290704783883717,-5.409948251758948,
1.073760986,-0.3549376396386901,-0.23195347554447387,2.969575578280342,
1.078796387,1.091269614851548,1.350557825033171,5.135694642311774,
1.08380127,-0.7818549135875117,-0.15495413059846186,-5.023890575213081,
1.08883667,0.039152299598740725,-0.7905160388537702,-0.11369253829546483,
1.093841553,0.3741685193664926,0.9554289657919846,3.6095220435823783,
1.098846436,0.3242371592431941,0.38892813357108835,-2.0501753338840976,
1.103881836,-0.6561498233866948,-1.49887946579938,-5.011185188982278,
1.108886719,-0.2567802102718558,0.10718304845424598,4.853429778501678,
1.113922119,0.9265582536575154,0.7752728059508964,3.583952318895092,
1.118927002,-1.3177621861364877,-0.6381801927392825,-5.365064707383927,
1.123931885,0.7615495284345598,-0.5794894666914256,0.5461562419053587,
1.128967285,0.21275524774764787,1.4096262000843591,3.922886907586787,
1.133972168,0.40005038960436834,0.12023025694248801,-2.87210307158682,
1.139007568,-1.0360387898790053,-1.4782542710085096,-4.339454918206957,
1.144012451,0.019679710284295715,0.42822421991194304,5.201189971684435,
1.149047852,1.0021573424461867,0.6873425595233051,1.7552635007850481,
1.154052734,-1.3013502979180507,-0.3694985109751059,-4.454883437653212,
1.159088135,0.9987879257280594,-0.29751531268633435,1.5730927615961807,
1.164093018,-0.25634075316755245,1.3555668514134336,3.181496670214445,
1.1690979,0.5763971240284581,-0.3424874368380024,-4.133672292734694,
1.174133301,-1.0137114023397336,-1.5438752033766523,-2.9717449630940056,
1.179138184,0.19268078047196313,0.6840892904236782,6.389217799056046,
1.184173584,0.6904483353150705,0.5836605924951925,-0.3244289834114133,
1.189178467,-1.2001926012791937,-0.5692775806913453,-4.109421116416631,
1.194213867,1.052883028351645,-0.2447287051780762,2.8090695521791957,
1.19921875,-0.05024728825618391,1.359490473357539,2.5115744893996066,
1.204223633,0.24327384908255287,-0.5347220744389691,-5.045025076449065,
1.209259033,-1.0982520144839578,-1.3797185775199257,-2.2394014088155023,
1.214263916,0.3146723141940838,0.7388032629840602,6.994233267478848,
1.219299316,0.7516401951052671,0.5355006181997481,-1.7806631907044213,
1.224304199,-1.2221009298532863,-0.5944022398152011,-2.692499302563537,
1.229309082,1.123466717054871,0.04928289564783839,2.6707930384179206,
1.234344482,-0.14509869666860323,1.4165747540182707,1.5677745674530863,
1.239349365,0.17314223407136745,-0.8299848256916338,-5.505094310881281,
1.244384766,-1.035607306492906,-1.238597235553307,-0.824265878392525,
1.249389648,0.6482597602744251,0.8689366646823551,7.304662004317231,
1.254394531,0.25812196837579016,0.3542191559646337,-2.4804281113899656,
1.259429932,-0.9867763510806179,-0.6245104174157934,-2.9420329187994727,
1.264434814,1.0014480597605058,0.3489024082548653,2.858080207929172,
1.269470215,0.008189697808404589,1.058675149260143,1.1525652405620876,
1.274475098,-0.027920898003276323,-1.2637898610606353,-5.34309673333158,
1.279479981,-0.9436257809026212,-0.8137540568172579,0.7380226133347357,
1.284515381,0.7275944924654031,1.1513527115774433,6.443762817230289,
1.289520264,-1.9979665267749747E-4,0.14727845832445396,-4.312616699340769,
1.294555664,-0.48665886075964204,-0.9452021356841875,-1.7013750977538653,
1.299560547,0.6487954699860363,0.6918485453588996,4.203035663984408,
1.304595947,0.2183283681763291,0.9652830355058697,-0.36869939849997363,
1.30960083,-0.2792801765526867,-1.169948864564054,-5.403223678956229,
1.314605713,-0.6601306842108994,-0.7041963963387428,1.6667521115225168,
1.319641113,0.7609335385687805,1.0436253048040065,5.763626298593014,
1.324645996,-0.20336254414497557,0.21623569306195556,-4.7130735705005895,
1.329681397,-0.4653145470347305,-0.9302585158629366,-0.6273558290567215,
1.334686279,0.6869402569034656,0.9489694568409011,3.6946729539421233,
1.33972168,0.33120503755402253,0.6749104287539716,-0.7313221837213015,
1.344726563,-0.621852376206782,-1.4865242937155738,-5.710570442289542,
1.349731445,-0.7713832681529257,-0.36179023575370906,2.7194953063246166,
1.354766846,1.0415969987589095,0.9919520887407831,5.316782768497194,
1.359771729,-0.5840807994303724,-0.2100882313511221,-4.766007378952246,
1.364807129,0.1303183682682021,-0.7809856241433977,-0.2962043406617963,
1.369812012,0.24408623758331166,1.2273599381852822,3.8370111368455633,
1.374847412,0.5017265095978993,0.3440705677357254,-2.0003495866172996,
1.379852295,-0.7497540462279305,-1.5079466708114193,-5.09197888804384,
1.384857178,-0.1611923971385944,0.05587410866336384,4.627893940346178,
1.389892578,0.8708751838516244,1.0598360056806904,3.669758999933193,
1.394897461,-0.8796426263562005,-0.19983627358044664,-5.323238210209696,
1.399932861,0.37271412157128964,-0.621465698551857,0.6332429279259932,
1.404937744,0.19665762538203174,1.0236282224085151,3.5137232485907948,
1.409942627,0.4771869401493754,0.2385436912080614,-2.6382279440961143,
1.414978027,-0.8134286705367497,-1.3510351642210505,-4.504784015433142,
1.41998291,-0.3557844403356498,0.10477977877940958,5.695245053278487,
1.425018311,0.8550208852314802,0.5741558542735277,1.8153146949665395,
1.430023193,-1.0800335847835658,-0.3297988517374275,-4.969952833870519,
1.435058594,0.9459828977981473,-0.5722131048274424,1.8352437875910852,
1.440063477,-0.15492022473023215,1.3062798091067958,3.1613712996041183,
1.445068359,0.4219378436533143,0.05477726525418802,-3.776261847035456,
1.45010376,-0.9591416196085987,-1.4942152971716496,-3.6147716846596145,
1.455108643,0.1826989113443711,0.3963025669501796,6.244449742116059,
1.460144043,0.8069623517317469,0.5545420535601444,0.42359934447409686,
1.465148926,-1.2889516029896027,-0.24015541965188447,-3.9821776533269726,
1.470153809,1.0470125457333181,-0.06762482400275793,1.748230045307172,
1.475189209,-0.005151193882095562,1.211952386891543,2.635900930776988,
1.480194092,0.27169691598807355,-0.5339903365805156,-4.12003902100341,
1.485229492,-1.0544442250220412,-1.3312450036394115,-2.658213833990228,
1.490234375,0.36120536216986704,0.8446231377134712,6.640042702339068,
1.495269775,0.5494501295796437,0.22942165470202625,-1.1503925959412458,
1.500274658,-1.307253861180035,-0.5883620903008797,-3.0501968892529967,
1.505279541,1.221994762618472,0.04454470275929623,2.3099401448476025,
1.510314941,-0.05287293990522246,1.2863681840824377,2.1103544596280823,
1.515319824,0.15689598401332205,-0.7445260582027995,-5.097849244797534,
1.520355225,-1.0811604588830925,-1.1472443817184903,-1.0194415052130277,
1.525360107,0.6443733907060261,0.8558251000939574,6.662022479423328,
1.53036499,0.34887273600232094,0.4126752167939163,-2.7225670750550877,
1.535400391,-0.9524814010418934,-0.8746205687523663,-2.37341498816907,
1.540405273,1.0595236682289855,0.42078694343560663,3.339781193058494,
1.545440674,-0.1675299911980617,1.2272789688109853,0.8311633333530453,
1.550445557,-0.003774969520949356,-1.0580449890137125,-5.4584824192550645,
1.555480957,-0.9568651904605096,-0.9326176318359707,0.1438830099084487,
1.56048584,0.9851426132565924,1.0141231796874735,6.36876851730176,
1.565490723,-0.06996696408222605,0.3075509851562295,-3.165947100221093,
1.570526123,-0.8738324579845309,-0.9491374345312664,-1.9198304340831243,
1.575531006,0.6819032718936253,0.5124918101874876,3.273608308983501,
1.580566406,0.3022731057961503,1.0209919833062404,5.761003118006647E-4,
1.585571289,-0.17380651536307978,-1.2249910813237577,-5.23995660021931,
1.590606689,-0.6715159154154638,-0.6237306580277551,1.6115747588870522,
1.595611572,0.778631994230129,1.085024262640296,5.753969279765892,
1.600646973,-0.40563444367839685,-0.12222717191901289,-4.381785513687286,
1.605651856,-0.40495189088021755,-1.032474120347711,-0.6094079031373294,
1.610656738,0.754383213858326,0.9016696295030808,3.4868511188963867,
1.615692139,0.42154856327416085,0.953098398914964,-0.8975918587891406,
1.620697022,-0.5227587079744214,-1.2352385660242788,-5.121491455781313,
1.625732422,-0.6959413413795371,-0.28526116531942236,2.66787031193745,
1.630737305,0.9506443878338704,0.8558853060257121,4.44038755814371,
1.635772705,-0.5323555834829037,-0.07185913799192889,-4.222140637078782,
1.640777588,-0.01791327538007298,-0.8351240291435431,0.2653050684619743,
1.645782471,0.3055302195396916,1.0882850540289155,2.6811405391445797,
1.650817871,0.3670071834442533,0.6733502111918828,-1.4636202835280865,
1.655822754,-0.7540871243383473,-1.5892861396402438,-4.965232164322469,
1.660858154,-0.1742291721269279,-0.2601129937434443,4.185346006823275,
1.665863037,0.8738368771422078,0.7055326518802438,3.93245649295862,
1.670898438,-1.143508623286234,-0.23811294099580493,-4.946442032195604,
1.67590332,0.550451890433513,-0.552489864515394,0.31219451877476667,
1.680908203,0.36757098500306035,1.3086428740126852,3.3909421384573135,
1.685943604,0.3649308114399483,0.2558742601476478,-2.320815625171649,
1.690948486,-0.8706896281917914,-1.4310183653193818,-4.46728482435607,
1.695983887,0.13663921541531687,0.2610568897757446,4.985925558483895,
1.70098877,0.7298802199885035,0.5172195352580964,2.2170241381933655,
1.705993652,-1.3180489490091971,0.16477660476897782,-4.583460767570307,
1.711029053,0.9930828134488923,-0.6055932669660677,1.0699135148500039,
1.716033936,-0.04637847580338619,1.1665751911146458,3.4435895032862534,
1.721069336,0.4417424342010411,0.008138082579216999,-3.6041249794022474,
1.726074219,-0.9969356424829172,-1.439583283936626,-3.689672053834298,
1.731109619,0.03371369304491628,0.12203942753819952,6.142402981932562,
1.736114502,0.5785944895921831,0.50368622953056,0.6024355691397996,
1.741149902,-1.1077176700450035,-0.4244802155943024,-3.999997345469411,
1.746154785,1.0310988131827472,-0.41237469981919084,2.5460958736244717,
1.751159668,-0.1653553244538023,1.4303175253008966,2.1690300192120775,
1.756195068,0.43465909981195816,-0.2252284016342827,-4.840215437755338,
1.761199951,-1.0715598295254334,-1.4366524478699265,-2.307316393173021,
1.766235352,0.5179840699734033,0.7756170065478099,6.909261631555333,
1.771240234,0.7706494630099726,0.7468974138319986,-1.3334183314744832,
1.776275635,-1.291183066310772,-0.5765909556531508,-3.001243942523337,
1.781280518,0.7732425117951325,-0.2256892684287699,2.1307431272313306,
1.7862854,0.120595962561106,1.5222073743194837,1.5494553416288148,
1.791320801,0.3531418091113848,-0.6477980653881623,-4.602293636853198,
1.796325684,-0.9605651659921421,-1.3571666749667806,-1.1918568821388087,
1.801361084,0.38459962501878625,0.8775112889328263,7.405144865382703,
1.806365967,0.19658350860877902,0.12357885536501101,-3.0359427014438376,
1.811401367,-1.338619423581727,-0.9641618180517408,-2.75244800881132,
1.81640625,1.2811674494158685,0.15378040883985733,3.197443448419694,
1.82144165,0.1515208735951948,1.4407977645718866,1.6347491923295054,
1.826446533,-0.005199316748844135,-0.7301620813112422,-5.449585900042646,
1.831451416,-1.0288664846490754,-0.9978503681739941,-0.4561653020653669,
1.836486816,0.7628198982182397,1.0385483187420554,6.576339731003957,
1.841491699,0.3152852154495918,0.152811311243644,-3.6874999925405847,
1.8465271,-0.9237972182653266,-0.8794843494425848,-1.088269037001218,
1.851531982,0.9713748230439888,0.6026869345084336,3.262734379774026,
1.856536865,-0.08289770015855896,1.1372032585442469,0.0033759803817207668,
1.861572266,-0.1524998007518472,-1.0822173736333518,-5.703158590694624,
1.866577148,-0.6755398796639778,-0.8906762426566814,1.4689428540068012,
1.871612549,0.9133278618938179,0.9270097871246552,6.254695298830441,
1.876617432,-0.5047503081411957,0.11337296641847416,-4.065482042185647,
1.881622314,-0.5263832543254566,-0.809521353427721,-1.3293631728110178,
1.886657715,0.6495843145083847,0.6107691477265735,3.293955750813686,
1.891662598,0.3894184281692078,0.9521407088062581,-0.5941322743490514,
1.896697998,-0.26690764027713376,-1.2532532532674932,-5.208167147604241,
1.901702881,-0.6981086317529571,-0.3896875635514938,2.837946262385357,
1.906738281,0.7707733485038843,0.707219675721305,4.900154373189536,
1.911743164,-0.5709057352593926,-0.10651429848545568,-5.172100622542121,
1.916748047,0.1753432828862359,-0.7191958137883638,0.35958512696630296,
1.921783447,0.3318151536527387,0.9377781145943089,3.7832003281355426,
1.92678833,0.455063939328441,0.7502224916754479,-2.144911905460316,
1.931823731,-0.7296133993184972,-1.3132619480658914,-4.713463704055753,
1.936828613,-0.3787468717985478,-0.0718619998589638,3.729778353161648,
1.941864014,1.028179260373662,0.7067437985503293,3.4837372333105687,
1.946868897,-0.8993682127948206,0.06739699196526416,-4.3879613852265456,
1.951904297,0.34544683601414355,-0.733301644709039,0.7168403644750136,
1.95690918,0.017788132873814866,1.1544231373577691,2.858494264236261,
1.961914063,0.6079927133303019,0.383413998167466,-2.357955565173491,
1.966949463,-0.8888377629295086,-1.8269846217785268,-4.3073849599512934,
1.971954346,-0.19966884315610683,-0.019314748204070753,5.144497305476466,
1.976989746,0.7615539879751145,0.7832420490929941,2.334311223287423,
1.981994629,-0.9862524150886585,-0.24680723963185436,-4.937836665901312,
1.987030029,0.8103266812103234,-0.4847504792054842,1.6713126985289506,
1.992034912,-0.008708869875491354,1.0889452221043623,3.2466692994481603,
1.997039795,0.3856842712871069,0.11458879487098983,-3.765494150285222,
2.002075195,-0.9364477001578145,-1.2873939055094592,-3.6387136796031774,
